# BEAST v1.10.4
# Generated Wed Jul 24 13:10:57 BST 2024 [seed=1721823056415]
# -save_every 1000 -save_state results/out/checkpoint.state results/in/input.xml
# keywords: skygrid
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.cutOff	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.nu	CP3.nu	CP1+2.mu	CP3.mu	clock.rate	meanRate	treeLikelihood	branchRates	skygrid
38000	-8886.3415035884	-1098.6949222860594	-7787.6465813023415	24.306594959276772	1999.222172164011	808.2350518191308	0.11443471719748327	11.17953099786811	5.27849300191847	8.639012363315278	4.953100890891767	4.917016080496569	3.8047257065950566	5.208110277040365	5.4978449377836975	4.812756809791765	6.624477956042343	11.747827240431068	8.756005418986263	6.872835206072178	3.931213194161158	7.0	7.516596045627507	12.038884301958308	0.3597822934807565	0.20049510898916947	0.20597919746419388	0.2337434000658803	0.0545617072698114	1.0049070010402816	0.4016652986392066	0.5983347013607938	0.6024979479588098	1.7950041040823814	5.602276643136598E-4	5.602276643136592E-4	-7787.6465813023415	0.0	-1093.2421434879573
39000	-8876.700201133119	-1102.0573041296338	-7774.642897003485	24.108941204539505	1999.4198259187483	805.6900477323758	0.11443471719748327	11.17953099786811	5.27849300191847	8.639012363315278	4.953100890891767	4.917016080496569	3.8047257065950566	5.208110277040365	5.4978449377836975	4.812756809791765	6.624477956042343	11.747827240431068	8.756005418986263	6.872835206072178	3.931213194161158	7.0	5.557882308223559	9.164340333804073	0.3597822934807565	0.20703223682842345	0.1865099388728834	0.24667553081793683	0.0545617072698114	0.8061594381054858	0.3977722323007236	0.6022277676992767	0.5966583484510855	1.80668330309783	4.8549052430899584E-4	4.854905243089961E-4	-7774.642897003485	0.0	-1098.1117693395697
40000	-8853.195866197362	-1102.3465220768596	-7750.849344120503	25.103142703415177	1998.4256244198725	829.8061990351598	0.11443471719748327	2.9629063435689176	4.158258315860096	8.991278494660298	5.630924182092387	4.451285444931613	4.239772947326634	5.48957421954583	5.988464925547744	5.283601673624596	6.845895813503292	8.882846300148648	9.582682038352598	7.880922745521651	4.007333805574769	7.0	4.01025854600521	9.19045762913483	0.3597822934807565	0.19069709975320964	0.2028410239143867	0.24667958285164734	0.029582608278125783	1.0697705749061461	0.38591071802678495	0.6140892819732153	0.5788660770401775	1.842267845919646	5.327385387860619E-4	5.327385387860618E-4	-7750.849344120503	0.0	-1098.2777234930977
41000	-8831.568228641232	-1106.5774243591402	-7724.990804282092	25.231026315725984	1998.2977408075617	839.0395209803422	0.2689785387535969	2.7374821466230053	4.804762597076396	6.742681619948502	5.1883889833849794	4.506880037054904	4.448851601454537	5.081684460877275	5.621513247077127	5.735009729114983	7.9106321605036625	10.199135119292816	8.76863720668282	6.305827761364691	4.140060160019539	7.0	6.919753881019309	9.19045762913483	0.3636567862722937	0.1940465765586667	0.2028410239143867	0.2394556132546531	0.029582608278125783	0.9933469871030995	0.41446629990312833	0.5855337000968719	0.6216994498546925	1.7566011002906157	4.938732142641786E-4	4.938732142641785E-4	-7724.990804282092	0.0	-1101.1021264003514
42000	-8801.36574927116	-1093.5532977004113	-7707.8124515707495	27.832679960342553	1995.696087162945	812.2745690945127	0.6761488224932153	3.8577131784913155	4.457054524285905	5.492280608472994	5.427838580103365	4.8859833174978045	4.111367214365776	4.868942661650588	6.0193825755978265	5.353451166532587	7.029475995993445	9.533507247188307	7.450435757555385	6.650316146829082	3.9598634301780407	7.0	6.6867212624387005	9.254591236202879	0.35723892403601526	0.19227961825236187	0.2046734043267821	0.2458080533848409	0.06734883277166151	1.2458428018141416	0.37715952828428734	0.6228404717157128	0.5657392924264311	1.8685214151471383	4.758957298406932E-4	4.758957298406941E-4	-7707.8124515707495	0.0	-1086.6483356173344
43000	-8776.315815667105	-1075.6862832438471	-7700.629532423258	25.700846034035262	1997.8279210892524	808.2310196724868	0.6222437701438016	3.925565672344343	3.196076365211636	5.531418530052084	4.501358854275303	5.379992813462454	4.317084563076609	4.929679137742523	6.804280363857006	5.166983663478468	5.8795382616219545	8.122772230662852	8.7146238934318	8.220416626915696	4.082298746424872	7.0	7.316294468838327	8.024049219712236	0.35723892403601526	0.19227961825236187	0.2046734043267821	0.2458080533848409	0.049695888736663224	1.3585135150850816	0.3558339166471289	0.6441660833528713	0.5337508749706933	1.9324982500586139	5.479052419467669E-4	5.47905241946767E-4	-7700.629532423258	0.0	-1068.6487395629588
44000	-8777.613378723678	-1070.3847265205943	-7707.228652203084	24.086140594068933	1999.4426265292188	798.8136004772635	0.3059897076617396	2.8095114460080626	4.0447217229837165	4.720664771483701	4.510850642485144	5.170207785136194	4.077316740020016	4.676466803742771	7.091820149448194	7.142779603631671	5.086642443033187	8.41421269741838	7.73816283260937	8.308273570318896	3.9310449707578363	7.0	6.657276407880989	9.252335495823546	0.35723892403601526	0.20074159741617317	0.1962114251629708	0.2458080533848409	0.0384562241796266	1.2284893964247008	0.3747000568464759	0.6252999431535242	0.5620500852697139	1.8758998294605727	5.428202336517174E-4	5.428202336517174E-4	-7707.228652203084	0.0	-1064.2508804207314
45000	-8755.585833809993	-1078.6940954127094	-7676.891738397284	25.89846417751984	1997.6303029457679	804.4748589860915	0.3059897076617396	4.3347988029925	3.423056206267048	5.11381798241717	4.5236833349927466	5.5882220873758985	4.062961561552183	5.386551676869082	6.529298035820824	7.7642007820721615	5.797678934497196	6.6370096023761604	9.062803860344545	6.779821030036301	3.910147709154427	7.0	5.182773502269986	8.084895544332925	0.35723892403601526	0.18397579183159007	0.2129772307475539	0.2458080533848409	0.026718211815961738	1.3591857738963946	0.385764234811946	0.6142357651880543	0.578646352217919	1.842707295564163	5.167687372073758E-4	5.167687372073756E-4	-7676.891738397284	0.0	-1072.9769673420517
46000	-8742.943584324936	-1074.668245102745	-7668.27533922219	25.142104063378046	1998.3866630599096	788.2301907902421	0.13715561338441729	1.030619851798177	3.6704537880815793	6.422108219600608	4.131122737621918	6.474417165575023	4.356476043068715	5.764086615102678	5.408693865073873	6.845453710631348	5.168434008021618	7.165183924227569	9.09444925823598	8.591080330531149	3.929606680437653	7.0	6.379042785433791	8.143127645643245	0.3723572077602667	0.19146000620400064	0.19659182056172136	0.2395909654740114	0.06803083347978588	0.795970510217388	0.39154012425537843	0.6084598757446219	0.5873101863830676	1.8253796272338656	4.880621927032741E-4	4.880621927032738E-4	-7668.27533922219	0.0	-1070.526669004132
47000	-8723.49851330093	-1073.0368783941633	-7650.461634906767	25.802132853197296	1997.7266342700905	783.3917733941653	0.10476479271030702	2.2920922313468655	4.559939918326822	5.12245319475424	4.298271463659566	4.298348565916608	3.9310375974484786	5.404266780705142	5.298883623665239	6.348102416728274	5.206866455710855	10.266198529569795	10.008057478019897	7.9677674931854785	3.7639270852387834	7.0	6.701976365313497	9.809444009874243	0.3762299649671212	0.19146000620400064	0.19891632015168031	0.23339370867719794	0.006151560299731396	1.4285359220584233	0.3758941633877623	0.6241058366122383	0.5638412450816435	1.8723175098367149	5.396055975857128E-4	5.396055975857131E-4	-7650.461634906767	0.0	-1067.526682101397
48000	-8701.007274984993	-1059.1068806942615	-7641.900394290732	26.22968048466607	1997.2990866386217	777.9543289385078	0.2512474191154383	1.5439794032685594	4.248103919189027	4.984419107823243	4.982452914066933	6.98774550988422	4.048529112579069	4.2979929890912185	5.1598340782879974	5.813615954302119	5.542745022706996	7.734392783112695	10.336955810660339	6.742569084159864	3.891139404753177	7.0	6.743935096387	11.727271058644922	0.3762299649671212	0.19146000620400064	0.19891632015168031	0.23339370867719794	0.01634108217978273	1.020350212128799	0.3740753027768171	0.6259246972231836	0.5611129541652257	1.8777740916695507	5.495211068820469E-4	5.495211068820464E-4	-7641.900394290732	0.0	-1053.1560163671545
49000	-8650.923526716337	-1046.4662268184945	-7604.457299897842	22.25109564715436	2001.2776714761333	764.2806639471829	0.16173472362526606	1.97426257560661	4.181641145217117	6.258715162600495	5.14369726394152	7.912867000399648	3.8921074636013584	4.502704973281645	6.0383760158958415	6.191248756930509	5.372599263755418	8.448964833718419	8.031773697023832	7.062067991817967	3.6335853881425653	7.0	5.51162582450973	11.6059027504729	0.3604920481181905	0.19146000620400064	0.20116195695385086	0.24688598872395803	0.028239877269442822	1.0776485435793122	0.4121875685621766	0.587812431437824	0.6182813528432649	1.763437294313472	5.083573895928173E-4	5.083573895928169E-4	-7604.457299897842	0.0	-1041.2123378341307
50000	-8629.349197381443	-1047.3478709564258	-7582.001326425017	21.13640745173497	2002.3923596715526	754.3204067126954	0.19347721853709907	6.897431761678588	3.9831943666194483	4.657564753453854	4.972825945189954	6.435795840170103	4.059617936165769	4.0435000393198655	6.135979549550753	5.656629311404222	5.307741614739088	8.280280560487585	9.713764385115125	6.770580413222324	3.7191291602611494	7.0	5.990508112396391	7.958868473291484	0.3604920481181905	0.1843914461910301	0.20116195695385086	0.2539545487369286	0.0703608042056988	0.9293782805746141	0.4040304531202839	0.5959695468797167	0.6060456796804259	1.78790864063915	5.45445237579636E-4	5.454452375796361E-4	-7582.001326425017	0.0	-1042.621438813984
51000	-8616.450450001776	-1043.7404026393626	-7572.710047362412	20.09103812047418	2003.4377290028135	770.5924089132385	0.13909184396104085	3.9676440644934097	3.3306295450688275	5.241571540459715	4.943938180838175	7.558770211828618	3.869731938747143	3.993899653510311	7.010092838885182	6.401533089344168	7.351063104697946	13.373729265551251	8.745013674639736	8.167539950250394	3.801655897158249	7.0	6.217320844748838	8.12790448192914	0.35807218465427837	0.19561128253863885	0.20116195695385086	0.24515457585323197	0.0703608042056988	0.9293782805746141	0.3902041387247552	0.6097958612752453	0.5853062080871327	1.8293875838257359	5.310310808098903E-4	5.310310808098903E-4	-7572.710047362412	0.0	-1039.2780084490994
52000	-8618.113360781685	-1051.4037493111239	-7566.70961147056	20.70628986675016	2002.8224772565375	771.6500063471165	0.024386539751453173	2.414584705580061	3.292844681918551	7.333090001023099	4.8401391558682745	11.083400476073885	3.5036892773308694	4.937449215230302	5.881917040336349	6.289916477592268	6.396075092204338	10.04192982314554	16.555990865754847	9.116166740887762	3.904624189704453	7.0	6.458802077560599	12.014431894624991	0.360616667175804	0.19856497208549628	0.2076232547563322	0.23319510598236756	0.07874405628931715	1.6382884345324666	0.37630784088339775	0.6236921591166027	0.5644617613250966	1.871076477349808	5.270473570303356E-4	5.270473570303362E-4	-7566.70961147056	0.0	-1046.4808315413634
53000	-8598.671728319234	-1029.8324722275001	-7568.839256091735	21.44039898650303	2002.0883681367848	763.9385615546789	0.04472532636494033	2.726867698177533	2.904494360005479	4.078181683691106	4.9222833646874555	8.0684887865992	3.306162759147002	4.69568157524448	14.18934931863939	6.314915051013072	6.667992324371635	9.357635926408534	9.867954289149917	9.060120303687734	3.80030665529207	7.0	5.677778405280474	11.333550552103388	0.360616667175804	0.19856497208549628	0.2076232547563322	0.23319510598236756	0.04721244505486113	1.1150075706778755	0.34940017344803603	0.6505998265519646	0.524100260172054	1.9517994796558937	5.589431019236779E-4	5.589431019236775E-4	-7568.839256091735	0.0	-1025.6662502476072
54000	-8579.625114126762	-1024.1216217240828	-7555.5034924026795	23.16686728109532	2000.3618998421923	770.2641172346441	0.05211775672338392	2.726867698177533	2.904494360005479	4.078181683691106	4.9222833646874555	8.0684887865992	3.306162759147002	4.69568157524448	14.18934931863939	6.314915051013072	6.667992324371635	9.357635926408534	9.867954289149917	9.060120303687734	3.80030665529207	7.0	5.49756823555885	9.416241539371624	0.35575316524208755	0.19856497208549628	0.21248675669004863	0.23319510598236756	0.03721714870503211	1.1150075706778755	0.3850212006426398	0.614978799357361	0.5775318009639596	1.844936398072083	5.294862065870794E-4	5.294862065870795E-4	-7555.5034924026795	0.0	-1020.2637338338491
55000	-8564.508017495711	-1024.3043860616249	-7540.203631434086	21.457369568117926	2002.0713975551698	766.2866927255096	0.2235258469617139	1.9548245706526277	3.492000775182638	5.443177574558947	5.851108171801414	5.905648230947745	3.1945884555931015	4.852393178545516	6.3548182227804055	5.552170018140537	7.486414485310471	7.594611027854393	9.760179412745948	8.965305552011682	3.773989349571449	7.0	6.727304027794091	11.628232490281908	0.35575316524208755	0.1980425786833005	0.21300915009224441	0.23319510598236756	0.056353890111791864	1.327290910435923	0.37561439357023935	0.6243856064297614	0.563421590355359	1.8731568192892842	5.027041192738703E-4	5.027041192738704E-4	-7540.203631434086	0.0	-1017.8759866051344
56000	-8576.299349137651	-1029.9793488750151	-7546.320000262636	22.310187879052776	2001.218579244235	766.5400362025789	0.15511499501037873	3.154491687528764	3.6124669105862166	3.9318227892047766	6.069236102164611	7.085475494692304	3.410613212042545	4.133415249076414	8.178480000284734	5.928050042005889	6.193309121078632	6.9153740738234974	10.225539799130463	9.872824321086096	3.690415431220335	7.0	5.935644163432107	11.125700563425827	0.3673190480060168	0.1980425786833005	0.20900238382592531	0.22563598948475747	0.06275173427019491	0.924781903345808	0.3873487274501477	0.612651272549853	0.5810230911752216	1.837953817649559	5.132330317861771E-4	5.132330317861776E-4	-7546.320000262636	0.0	-1024.9672785141092
57000	-8556.695016176558	-1033.9464118079563	-7522.748604368602	21.415545868621933	2002.1132212546659	772.542427275226	0.10466358996555196	1.5858263801768302	4.3298205316898075	4.275706310963031	6.280592113336199	7.9995046644241254	3.206013692690307	4.882498362989796	7.746718700157539	7.056620112118371	5.207187434163851	6.964502468536775	11.401320915377042	9.115858298141786	3.825161035044822	7.0	7.662387131922578	9.999052533105447	0.3529412734211277	0.20278736772468828	0.20244768895532433	0.24182366989885976	0.07709907625125063	1.477183564285266	0.41290338790059666	0.5870966120994041	0.619355081850895	1.7612898362982123	5.569162254960697E-4	5.569162254960686E-4	-7522.748604368602	0.0	-1027.915719676601
58000	-8560.185594196519	-1033.9917164941671	-7526.193877702351	22.041482921691852	2001.487284201596	759.5018768977449	0.3308610438764413	1.0758878404338046	3.5746565849280567	4.153069262338194	6.19184559838072	6.533716959444657	2.995214735714558	4.1024497697244255	8.304563892595567	5.912105960996008	5.632933484491823	6.921968805164874	8.283736658195762	9.522034803270742	3.687571310309978	7.0	5.8889570588489795	11.640634040135735	0.3529412734211277	0.20358545990731436	0.20164959677269825	0.24182366989885976	0.07709907625125063	1.0751271058657361	0.4081796237599916	0.5918203762400093	0.6122694356399874	1.775461128720028	5.577041688156591E-4	5.577041688156593E-4	-7526.193877702351	0.0	-1027.7421036674248
59000	-8571.885082459197	-1048.4960417592984	-7523.389040699899	23.156683991934067	2000.3720831313537	757.1599063304405	0.2906479464777095	1.4811221376206163	4.189599158206026	4.792703537857176	5.713243765621173	4.999908653792141	3.499645246427146	4.524688677591571	7.133086522687016	7.419451978360034	6.680230320588598	8.429467952732974	8.883657805007013	8.982750288189115	3.7932612912149435	7.0	5.8889570588489795	7.851518885719622	0.3529412734211277	0.20358545990731436	0.20164959677269825	0.24182366989885976	0.07709907625125063	1.7725913622634626	0.3975818526786953	0.6024181473213056	0.5963727790180429	1.807254441963917	5.248715972872169E-4	5.248715972872177E-4	-7523.389040699899	0.0	-1041.7467031500378
60000	-8578.810836212162	-1060.2834724088764	-7518.527363803285	22.57795009000998	2000.9508170332776	781.4750546095081	0.11305926104024329	2.030601611375232	3.3955833242529563	6.64538901398189	6.8354543272699315	6.543856572049829	3.1423889038192923	5.053225287547057	6.163503895687678	6.119855230554106	5.7739086229211924	6.729970742134669	7.592563038242778	8.227974959551617	3.8009194801192083	7.0	6.517531538074984	9.639494242376047	0.3529412734211277	0.21430154490041434	0.20164959677269825	0.23110758490575978	0.07566799997273313	2.482114316318445	0.4075050899061829	0.5924949100938179	0.6112576348592743	1.7774847302814538	5.375282342089684E-4	5.375282342089685E-4	-7518.527363803285	0.0	-1052.529829939477
61000	-8584.991905716897	-1048.9434581165024	-7536.048447600395	22.58902782249025	2000.9397393007976	774.9720490766376	0.1430164239627667	1.9181719493431761	4.447724329724359	7.573341947870249	5.693001325779182	5.088391187078581	3.1834681327699723	5.338869204549781	7.68400044560126	7.069818602285625	7.15701146572835	6.460269853480214	7.190705709283417	7.111234756905362	3.8436946944512025	7.0	7.376161961977545	9.639494242376047	0.35105594967385767	0.21430154490041434	0.20353492051996827	0.23110758490575978	0.017552173625401322	2.010448361159729	0.3479960210266135	0.6520039789733874	0.5219940315399202	1.956011936920162	5.394231572696206E-4	5.394231572696201E-4	-7536.048447600395	0.0	-1041.812703073609
62000	-8562.81765288742	-1035.9530389499166	-7526.864613937503	25.89173611718372	1997.637031006104	771.4533931029135	0.1430164239627667	2.3023789398977685	6.676392327659215	8.025070968343382	5.285162714046334	6.045962587341458	3.4638960062491617	4.89593026154912	6.007458312352462	5.673590098766685	7.357182003316534	6.838027629281037	8.425235462837788	7.521463346787282	3.808403122200028	7.0	7.376161961977545	9.92367797442055	0.3498523852664682	0.18976514548176499	0.21577049806768683	0.24461197118408004	0.020350850656169886	0.9947793197138005	0.3993264969909053	0.6006735030090955	0.598989745486358	1.8020205090272865	5.461678374667878E-4	5.461678374667877E-4	-7526.864613937503	0.0	-1030.7833669574975
63000	-8576.304599278958	-1047.552984717242	-7528.7516145617155	23.651427004807555	1999.87734011848	748.2700620249316	0.17514214394827995	2.2960068528780724	4.281372318515585	7.120196106160799	5.129345373412377	4.590251531290224	3.074690813175145	5.26886691535018	7.694684066654173	6.175727619314194	6.976109317769109	7.178932026189312	7.290046028327955	6.38827807082581	3.8321678370080643	7.0	4.830283168412312	10.730954381797309	0.36914713666525756	0.18355336654050422	0.21577049806768683	0.23152899872655147	0.011751471050757667	1.0478331170935706	0.4012683370954293	0.5987316629045715	0.601902505643144	1.7961949887137143	5.566188166898596E-4	5.566188166898605E-4	-7528.7516145617155	0.0	-1042.563529054976
